date,time,DOY,LOGGERTEMP,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,TA_1_1_1,TS_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[C],[V],[µmol/m^2/s],[m],[W/m^2],[%],[W/m^2],[K],[K]
2022-05-05,01:30,125.0624,0.298171-307,28.2200,11.8709,-0.233960,0.00000,-0.472682,96.8324,-30.0118,301.365,302.272
2022-05-05,02:00,125.0833,0.298171-307,28.3000,11.8685,-0.315412,0.00000,-0.452821,96.8424,-45.2899,301.252,302.248
2022-05-05,02:30,125.1041,0.298171-307,28.1700,11.8706,-0.180235,0.00000,-0.407804,98.9978,-45.6404,301.094,302.219
2022-05-05,03:00,125.1249,0.298171-307,28.0000,11.8689,-0.485249E-01,0.00000,-0.395887,99.9857,-48.4169,300.925,302.194
2022-05-05,03:30,125.1458,0.298171-307,27.9533,11.8654,0.155973E-01,0.00000,-0.391915,100.000,-50.5427,300.885,302.179
2022-05-05,04:00,125.1666,0.298171-307,27.8000,11.8790,0.121312E-01,0.00000,-0.379999,100.000,-44.4867,300.796,302.166
2022-05-05,04:30,125.1874,0.298171-307,27.8000,11.8718,0.173303E-01,0.00000,-0.399859,100.000,-45.9129,300.850,302.138
2022-05-05,05:00,125.2082,0.298171-307,27.8000,11.8691,0.173303E-02,0.00000,-0.394563,100.000,-47.1348,300.797,302.108
2022-05-05,05:30,125.2291,0.298171-307,27.8000,11.8695,-0.190634E-01,0.00000,-0.405818,100.000,-45.9694,300.789,302.077
2022-05-05,06:00,125.2499,0.298171-307,27.7300,11.8699,0.831856E-01,0.00000,-0.406480,100.000,-49.2683,300.668,302.049
2022-05-05,06:30,125.2707,0.298171-307,27.5400,11.8684,0.171570,0.00000,-0.429650,100.000,-35.5120,300.535,301.941
2022-05-05,07:00,125.2916,0.298171-307,27.5000,11.8681,1.14554,0.00000,-0.193972,100.000,-41.5967,300.578,301.938
2022-05-05,07:30,125.3124,0.298171-307,27.4600,11.8698,21.7062,0.00000,17.6600,100.000,-34.3525,300.402,301.906
2022-05-05,08:00,125.3332,0.298171-307,27.5200,11.8692,25.1740,0.00000,78.1116,99.9474,36.9285,300.946,301.948
2022-05-05,08:30,125.3541,0.298171-307,28.2267,11.8692,19.2869,0.00000,101.390,98.4950,73.2597,301.407,302.013
2022-05-05,09:00,125.3749,0.298171-307,29.0800,11.8693,16.7446,0.00000,84.6338,96.2814,71.3218,301.789,302.024
2022-05-05,09:30,125.3957,0.298171-307,29.7800,11.8682,15.6857,0.00000,96.6740,92.0403,87.9083,302.307,302.026
2022-05-05,10:00,125.4166,0.298171-307,30.6633,11.8682,18.2714,0.00000,170.768,92.9582,164.016,302.426,302.040
2022-05-05,10:30,125.4374,0.298171-307,31.6900,11.8683,17.3078,0.00000,236.236,89.9228,255.718,302.637,301.961
2022-05-05,11:00,125.4582,0.298171-307,33.0267,11.8719,18.5365,0.00000,489.379,89.8738,542.206,302.747,301.970
2022-05-05,11:30,125.4790,0.298171-307,34.9533,11.8676,17.2194,0.00000,552.984,86.1449,591.887,302.854,301.988
2022-05-05,12:00,125.4999,0.298171-307,35.3500,11.8679,15.8053,0.00000,595.998,85.4479,640.915,302.970,302.134
2022-05-05,12:30,125.5207,0.298171-307,35.6400,11.8674,14.6875,0.00000,438.362,86.1384,451.667,302.990,302.194
2022-05-05,13:00,125.5415,0.298171-307,34.8900,11.8668,13.3790,0.00000,297.421,86.0896,300.422,302.973,302.147
2022-05-05,13:30,125.5624,0.298171-307,34.4833,11.8677,17.5383,0.00000,741.736,84.3758,788.555,303.234,302.083
2022-05-05,14:00,125.5832,0.298171-307,35.2200,11.8664,14.2802,0.00000,511.313,83.6980,519.934,303.378,302.183
2022-05-05,14:30,125.6040,0.298171-307,35.4600,11.8671,14.3616,0.00000,390.293,80.7920,399.499,303.858,302.185
2022-05-05,15:00,125.6249,0.298171-307,35.8667,11.8663,17.8052,0.00000,731.850,75.5174,766.758,304.571,302.289
2022-05-05,15:30,125.6457,0.298171-307,37.0200,11.8650,15.9456,0.00000,680.082,70.2238,659.654,305.585,302.379
2022-05-05,16:00,125.6665,0.298171-307,36.6633,11.8666,13.8383,0.00000,614.350,72.5720,536.534,305.207,302.635
2022-05-05,16:30,125.6873,0.298171-307,35.7100,11.8659,12.2959,0.00000,527.554,74.8053,446.614,305.135,302.748
2022-05-05,17:00,125.7082,0.298171-307,35.5700,11.8655,11.1729,0.00000,404.866,74.7873,358.527,305.348,302.501
2022-05-05,17:30,125.7290,0.298171-307,35.5400,11.8675,9.51783,0.00000,234.633,77.4424,192.227,304.793,302.639
2022-05-05,18:00,125.7498,0.298171-307,35.1700,11.8664,8.63224,0.00000,169.677,75.7110,128.635,305.037,302.733
2022-05-05,18:30,125.7707,0.298171-307,34.4167,11.8679,6.42089,0.00000,71.8436,77.3515,34.4853,304.335,302.566
2022-05-05,19:00,125.7915,0.298171-307,33.2433,11.8668,3.52846,0.00000,19.5229,82.9125,-11.4997,303.635,302.479
2022-05-05,19:30,125.8123,0.298171-307,32.0467,11.8656,-0.140376,0.00000,1.67689,82.4678,-24.2460,303.265,302.455
2022-05-05,20:00,125.8332,0.298171-307,31.2700,11.8734,-1.49388,0.00000,-0.775224,82.1356,-25.2813,303.240,302.485
2022-05-05,20:30,125.8540,0.298171-307,30.8500,11.8706,-1.27031,0.00000,-0.832820,81.7191,-25.7725,303.253,302.463
2022-05-05,21:00,125.8748,0.298171-307,30.6467,11.8677,-1.36390,0.00000,-0.855328,83.2309,-27.2966,303.102,302.443
2022-05-05,21:30,125.8956,0.298171-307,30.4000,11.8673,-1.31537,0.00000,-0.857976,85.9497,-31.3344,302.818,302.432
2022-05-05,22:00,125.9165,0.298171-307,30.1000,11.8677,-1.26165,0.00000,-0.848046,90.5539,-28.9891,302.591,302.435
2022-05-05,22:30,125.9373,0.298171-307,29.9500,11.8672,-1.50081,0.00000,-0.877175,91.7799,-29.0023,302.494,302.413
2022-05-05,23:00,125.9581,0.298171-307,29.6900,11.8687,-1.10048,0.00000,-0.799057,92.8720,-39.7679,302.186,302.365
2022-05-05,23:30,125.9790,0.298171-307,29.3533,11.8688,-0.759069,0.00000,-0.730207,95.8755,-37.8086,301.816,302.326
2022-05-06,00:00,126.0000,0.298171-307,29.2000,11.8693,-0.693213,0.00000,-0.748081,88.4090,-38.6210,302.149,302.252
2022-05-06,00:30,126.0208,0.298171-307,29.2000,11.8689,-0.556304,0.00000,-0.709022,86.9220,-41.4278,302.059,302.059
2022-05-06,01:00,126.0416,0.298171-307,29.0800,11.8693,-0.514711,0.00000,-0.663343,89.2134,-44.0948,301.701,302.062
2022-05-06,01:30,126.0624,0.298171-307,28.9000,11.8686,-0.344874,0.00000,-0.628256,90.5407,-43.3364,301.544,302.100
2022-05-06,02:00,126.0833,0.298171-307,28.6500,11.8706,-0.400331,0.00000,-0.598465,93.6273,-47.8966,301.152,302.150
2022-05-06,02:30,126.1041,0.298171-307,28.3000,11.8758,-0.376068,0.00000,-0.556758,96.4881,-47.5500,300.953,302.100
2022-05-06,03:00,126.1249,0.298171-307,28.0000,11.8687,-0.263421,0.00000,-0.541531,98.1521,-42.4632,300.912,302.062
2022-05-06,03:30,126.1458,0.298171-307,27.9533,11.8697,-0.180235,0.00000,-0.538883,98.7477,-46.6899,300.819,302.001
2022-05-06,04:00,126.1666,0.298171-307,27.8000,11.8691,-0.181969,0.00000,-0.534911,98.4887,-46.1082,300.905,302.013
2022-05-06,04:30,126.1874,0.298171-307,27.8000,11.8699,-0.110914,0.00000,-0.543517,99.9728,-48.3678,300.722,301.992
2022-05-06,05:00,126.2082,0.298171-307,27.7900,11.8684,-0.105715,0.00000,-0.526305,100.000,-51.5791,300.673,301.968
2022-05-06,05:30,126.2291,0.298171-307,27.6000,11.8678,-0.225294E-01,0.00000,-0.530939,100.000,-51.8429,300.518,301.936
2022-05-06,06:00,126.2499,0.298171-307,27.5000,11.8698,0.259955E-01,0.00000,-0.525643,100.000,-51.8536,300.289,301.943
2022-05-06,06:30,126.2707,0.298171-307,27.2300,11.8689,0.745204E-01,0.00000,-0.528291,100.000,-50.1990,300.253,301.927
2022-05-06,07:00,126.2916,0.298171-307,27.2000,11.8721,0.464453,0.00000,-0.340940,100.000,-49.7293,300.265,301.810
2022-05-06,07:30,126.3124,0.298171-307,27.2000,11.8685,14.6615,0.00000,10.8776,100.000,-34.0005,300.325,301.799
2022-05-06,08:00,126.3332,0.298171-307,27.5200,11.8705,17.8225,0.00000,56.8773,98.5999,20.9062,300.988,301.788
2022-05-06,08:30,126.3541,0.298171-307,28.4133,11.8674,16.2922,0.00000,135.101,92.4964,114.803,301.777,301.837
2022-05-06,09:00,126.3749,0.298171-307,29.4267,11.8650,15.5366,0.00000,252.150,90.9721,252.205,301.730,301.879
2022-05-06,09:30,126.3957,0.298171-307,30.1700,11.8753,13.9319,0.00000,221.854,90.3786,220.127,301.710,301.963
2022-05-06,10:00,126.4166,0.298171-307,30.2600,11.8702,12.8140,0.00000,189.066,91.7192,182.725,301.674,302.007
2022-05-06,10:30,126.4374,0.298171-307,30.4767,11.8684,14.3339,0.00000,268.072,86.9888,276.956,302.136,302.016
2022-05-06,11:00,126.4582,0.298171-307,31.5867,11.8675,14.7360,0.00000,331.948,84.7334,358.670,302.525,302.092
2022-05-06,11:30,126.4790,0.298171-307,33.2667,11.8674,14.5505,0.00000,391.816,83.4416,427.806,302.713,302.206
2022-05-06,12:00,126.4999,0.298171-307,34.6433,11.8665,14.5246,0.00000,440.587,82.8137,485.447,302.921,302.231
2022-05-06,12:30,126.5207,0.298171-307,35.6700,11.8669,14.2507,0.00000,476.851,82.3657,513.894,302.974,302.101
2022-05-06,13:00,126.5415,0.298171-307,36.1900,11.8661,13.8833,0.00000,515.719,82.6856,531.115,303.098,302.107
2022-05-06,13:30,126.5624,0.298171-307,36.0000,11.8663,13.1052,0.00000,532.059,84.0328,519.210,303.241,302.191
2022-05-06,14:00,126.5832,0.298171-307,35.6000,11.8665,12.8245,0.00000,512.656,82.6364,513.054,303.485,302.158
2022-05-06,14:30,126.6040,0.298171-307,35.7900,11.8636,12.9284,0.00000,627.315,82.3040,605.974,303.769,302.107
2022-05-06,15:00,126.6249,0.298171-307,35.9000,11.8648,12.4900,0.00000,593.908,79.8805,597.635,304.192,302.161
2022-05-06,15:30,126.6457,0.298171-307,36.3000,11.8636,13.1485,0.00000,370.968,73.5145,380.407,305.192,302.155
2022-05-06,16:00,126.6665,0.298171-307,37.1400,11.8644,12.1694,0.00000,332.532,71.4255,329.467,305.422,302.161
2022-05-06,16:30,126.6873,0.298171-307,36.7700,11.8662,10.6842,0.00000,317.500,72.1365,297.392,305.643,302.218
2022-05-06,17:00,126.7082,0.298171-307,36.1367,11.8653,9.91295,0.00000,347.621,72.2541,303.412,305.641,302.276
2022-05-06,17:30,126.7290,0.298171-307,35.8200,11.8665,9.07590,0.00000,341.550,70.1674,271.245,305.174,302.341
2022-05-06,18:00,126.7498,0.298171-307,35.6000,11.8650,7.96502,0.00000,243.497,67.2554,168.411,305.721,302.318
2022-05-06,18:30,126.7707,0.298171-307,35.0733,11.8624,6.35157,0.00000,121.209,69.6040,70.3852,304.834,302.403
2022-05-06,19:00,126.7915,0.298171-307,33.8333,11.8754,3.99291,0.00000,45.9574,70.5591,2.50156,304.226,302.450
2022-05-06,19:30,126.8123,0.298171-307,32.4933,11.8688,0.136909,0.00000,4.31173,72.7483,-37.5092,303.727,302.466
2022-05-06,20:00,126.8332,0.298171-307,31.6300,11.8670,-1.57359,0.00000,-0.713657,74.2709,-29.6964,303.544,302.472
2022-05-06,20:30,126.8540,0.298171-307,30.9067,11.8677,-1.35697,0.00000,-0.752716,80.9041,-28.2137,302.359,302.470
2022-05-06,21:00,126.8748,0.298171-307,30.2600,11.8680,-1.28591,0.00000,-0.755364,80.9263,-33.3959,302.144,302.508
2022-05-06,21:30,126.8956,0.298171-307,29.8600,11.8685,-1.28591,0.00000,-0.795085,78.8551,-37.8811,302.566,302.516
2022-05-06,22:00,126.9165,0.298171-307,29.6200,11.8686,-1.24778,0.00000,-0.796409,84.4490,-42.2869,302.263,302.528
2022-05-06,22:30,126.9373,0.298171-307,29.3400,11.8678,-1.16980,0.00000,-0.764632,90.2005,-44.3961,301.775,302.517
2022-05-06,23:00,126.9581,0.298171-307,29.1400,11.8680,-1.20792,0.00000,-0.781182,92.7099,-44.1533,301.750,302.376
2022-05-06,23:30,126.9790,0.298171-307,28.9000,11.8671,-1.11781,0.00000,-0.763308,93.4998,-42.6744,301.594,302.272
2022-05-07,00:00,127.0000,0.298171-307,28.9000,11.8681,-0.998227,0.00000,-0.730207,92.6813,-42.7002,301.648,302.253
2022-05-07,00:30,127.0208,0.298171-307,28.6300,11.8701,-0.824924,0.00000,-0.724911,90.6191,-43.0332,301.713,302.171
2022-05-07,01:00,127.0416,0.298171-307,28.6000,11.8686,-0.791996,0.00000,-0.696444,91.1543,-43.6489,301.437,302.088
2022-05-07,01:30,127.0624,0.298171-307,28.4700,11.8702,-0.727874,0.00000,-0.625608,91.5967,-43.8685,301.177,302.048
2022-05-07,02:00,127.0833,0.298171-307,28.2300,11.8678,-0.649887,0.00000,-0.619649,91.1093,-45.1020,301.035,302.028
2022-05-07,02:30,127.1041,0.298171-307,28.0000,11.8658,-0.566702,0.00000,-0.570660,90.5045,-45.9154,301.022,302.002
2022-05-07,03:00,127.1249,0.298171-307,28.0000,11.8745,-0.518177,0.00000,-0.593169,90.6320,-44.8922,300.970,301.995
2022-05-07,03:30,127.1458,0.298171-307,27.9733,11.8697,-0.542439,0.00000,-0.568674,90.8803,-34.3641,300.904,301.991
2022-05-07,04:00,127.1666,0.298171-307,28.0000,11.8691,-0.537240,0.00000,-0.568012,90.9914,-39.4300,301.116,301.962
2022-05-07,04:30,127.1874,0.298171-307,28.0000,11.8674,-0.424593,0.00000,-0.575956,92.3634,-32.2676,300.915,301.912
2022-05-07,05:00,127.2082,0.298171-307,27.9933,11.8684,-0.497381,0.00000,-0.573308,91.1995,-27.3224,301.153,301.899
2022-05-07,05:30,127.2291,0.298171-307,28.2100,11.8671,-0.403797,0.00000,-0.601113,86.5802,-32.6375,301.615,301.906
2022-05-07,06:00,127.2499,0.298171-307,28.3400,11.8681,-0.386466,0.00000,-0.594493,88.5011,-37.4284,301.368,301.892
2022-05-07,06:30,127.2707,0.298171-307,28.3000,11.8669,-0.462720,0.00000,-0.612367,88.1054,-36.1535,301.190,301.868
2022-05-07,07:00,127.2916,0.298171-307,28.3000,11.8689,-0.109181,0.00000,-0.162857,88.8203,-30.1209,301.237,301.835
2022-05-07,07:30,127.3124,0.298171-307,28.2700,11.8694,11.1191,0.00000,10.6572,85.8751,-22.1669,301.458,301.839
2022-05-07,08:00,127.3332,0.298171-307,28.4900,11.8661,13.1832,0.00000,53.9353,86.1399,23.1088,301.649,301.802
2022-05-07,08:30,127.3541,0.298171-307,29.0533,11.8655,12.7898,0.00000,111.283,88.2424,98.4738,301.587,301.822
2022-05-07,09:00,127.3749,0.298171-307,30.0100,11.8648,13.2421,0.00000,181.980,85.7444,173.803,302.519,301.850
2022-05-07,09:30,127.3957,0.298171-307,30.7133,11.8672,12.1018,0.00000,239.561,88.3572,240.199,302.147,301.874
2022-05-07,10:00,127.4166,0.298171-307,31.1000,11.8680,11.9389,0.00000,335.196,87.8247,345.274,302.436,301.948
2022-05-07,10:30,127.4374,0.298171-307,31.7267,11.8677,11.9701,0.00000,420.882,86.8758,440.018,302.495,302.018
2022-05-07,11:00,127.4582,0.298171-307,33.0833,11.8629,11.2786,0.00000,417.525,83.0832,439.903,302.890,302.103
2022-05-07,11:30,127.4790,0.298171-307,34.0900,11.8736,9.63566,0.00000,287.625,84.0059,279.185,302.787,302.149
2022-05-07,12:00,127.4999,0.298171-307,33.7400,11.8647,9.42597,0.00000,312.564,82.9597,302.529,303.181,302.103
2022-05-07,12:30,127.5207,0.298171-307,34.0900,11.8652,10.5368,0.00000,318.608,73.9425,328.797,304.441,302.081
2022-05-07,13:00,127.5415,0.298171-307,34.8600,11.8639,9.63567,0.00000,311.877,69.9159,314.502,305.029,302.067
2022-05-07,13:30,127.5624,0.298171-307,35.1200,11.8662,9.18335,0.00000,323.678,69.1238,325.501,305.150,302.091
2022-05-07,14:00,127.5832,0.298171-307,35.2800,11.8652,8.67903,0.00000,343.394,67.6681,345.068,304.919,302.054
2022-05-07,14:30,127.6040,0.298171-307,35.2600,11.8671,8.24578,0.00000,346.566,67.0394,352.213,304.953,302.136
2022-05-07,15:00,127.6249,0.298171-307,35.5600,11.8615,7.83505,0.00000,391.798,66.1645,391.770,305.263,302.110
2022-05-07,15:30,127.6457,0.298171-307,35.8500,11.8717,7.00319,0.00000,424.652,67.6599,419.443,305.318,301.988
2022-05-07,16:00,127.6665,0.298171-307,36.2800,11.8651,6.61152,0.00000,470.328,69.8655,461.204,305.460,301.933
2022-05-07,16:30,127.6873,0.298171-307,36.6200,11.8657,6.06908,0.00000,447.114,72.0077,420.993,305.388,301.978
2022-05-07,17:00,127.7082,0.298171-307,36.5700,11.8655,5.44693,0.00000,406.493,71.3034,352.393,305.823,301.990
2022-05-07,17:30,127.7290,0.298171-307,36.1233,11.8661,4.64106,0.00000,280.987,72.7679,230.237,305.129,301.980
2022-05-07,18:00,127.7498,0.298171-307,35.2300,11.8634,3.88026,0.00000,169.445,72.3033,127.977,304.845,302.038
2022-05-07,18:30,127.7707,0.298171-307,33.9800,11.8726,2.96349,0.00000,65.9622,73.4380,32.4930,304.298,302.041
2022-05-07,19:00,127.7915,0.298171-307,32.7900,11.8696,1.98779,0.00000,26.4073,71.5204,-9.56373,304.055,302.083
2022-05-07,19:30,127.8123,0.298171-307,31.9833,11.8665,-0.688014,0.00000,3.35511,69.7163,-34.0054,303.973,302.048
2022-05-07,20:00,127.8332,0.298171-307,31.3600,11.8649,-1.84568,0.00000,-0.576619,67.7363,-37.9741,303.944,302.000
2022-05-07,20:30,127.8540,0.298171-307,31.0500,11.8691,-1.47481,0.00000,-0.710346,70.9193,-39.1058,303.436,302.007
2022-05-07,21:00,127.8748,0.298171-307,30.5200,11.8674,-1.38469,0.00000,-0.718291,76.3806,-39.3497,302.196,302.019
2022-05-07,21:30,127.8956,0.298171-307,29.8500,11.8693,-1.25992,0.00000,-0.699754,77.0244,-38.0344,301.962,301.988
2022-05-07,22:00,127.9165,0.298171-307,29.4300,11.8652,-1.24432,0.00000,-0.728221,77.3591,-40.2488,302.146,301.959
2022-05-07,22:30,127.9373,0.298171-307,29.2867,11.8762,-1.15593,0.00000,-0.715643,85.2115,-39.2081,302.195,301.999
2022-05-07,23:00,127.9581,0.298171-307,29.2000,11.8682,-1.12647,0.00000,-0.718291,88.6571,-42.3220,302.126,302.020
2022-05-07,23:30,127.9790,0.298171-307,29.0300,11.8666,-1.20099,0.00000,-0.730869,91.6496,-43.8067,301.686,302.024
2022-05-08,00:00,128.0000,0.298171-307,28.8600,11.8681,-1.07275,0.00000,-0.705712,93.1959,-45.0762,301.441,302.025
2022-05-08,00:30,128.0208,0.298171-307,28.5900,11.8671,-0.847453,0.00000,-0.668639,92.1054,-46.4474,301.223,302.065
2022-05-08,01:00,128.0416,0.298171-307,28.3100,11.8686,-0.856118,0.00000,-0.664667,90.4554,-46.4275,301.113,302.040
2022-05-08,01:30,128.0624,0.298171-307,28.0100,11.8697,-0.743471,0.00000,-0.645468,91.1994,-46.0789,301.087,301.962
2022-05-08,02:00,128.0833,0.298171-307,28.0000,11.8694,-0.783331,0.00000,-0.579928,91.8412,-47.5875,301.107,301.948
2022-05-08,02:30,128.1041,0.298171-307,28.0000,11.8697,-0.651621,0.00000,-0.581914,91.2849,-47.9749,301.164,301.896
2022-05-08,03:00,128.1249,0.298171-307,28.0000,11.8663,-0.644688,0.00000,-0.573308,91.8213,-48.8901,301.050,301.868
2022-05-08,03:30,128.1458,0.298171-307,27.9200,11.8779,-0.530308,0.00000,-0.563378,94.5666,-48.3147,300.964,301.860
2022-05-08,04:00,128.1666,0.298171-307,27.9000,11.8667,-0.540706,0.00000,-0.567350,87.4010,-45.3366,301.411,301.877
2022-05-08,04:30,128.1874,0.298171-307,28.1900,11.8679,-0.606562,0.00000,-0.586549,81.1385,-45.7509,302.108,301.861
2022-05-08,05:00,128.2083,0.298171-307,28.4500,11.8679,-0.587498,0.00000,-0.577280,89.6435,-42.7645,301.252,301.852
2022-05-08,05:30,128.2291,0.298171-307,28.3100,11.8672,-0.590964,0.00000,-0.576618,88.4386,-39.5342,301.589,301.841
2022-05-08,06:00,128.2499,0.298171-307,28.5200,11.8682,-0.535507,0.00000,-0.604423,86.8079,-41.3694,301.773,301.826
2022-05-08,06:30,128.2707,0.298171-307,28.6000,11.8667,-0.568435,0.00000,-0.634214,83.8137,-43.4567,301.929,301.812
2022-05-08,07:00,128.2916,0.298171-307,28.6100,11.8680,-0.360471,0.00000,-0.336305,86.1344,-41.4141,301.634,301.772
2022-05-08,07:30,128.3124,0.298171-307,28.5800,11.8673,8.95459,0.00000,6.76517,86.9456,-30.8106,301.353,301.764
2022-05-08,08:00,128.3332,0.298171-307,28.6100,11.8676,11.8210,0.00000,37.4948,84.3432,9.25123,301.892,301.658
2022-05-08,08:30,128.3541,0.298171-307,29.0300,11.8689,9.86443,0.00000,65.6292,86.5997,43.9240,301.988,301.696
2022-05-08,09:00,128.3749,0.298171-307,29.5367,11.8675,10.1122,0.00000,122.154,85.2775,105.125,302.199,301.717
2022-05-08,09:30,128.3957,0.298171-307,30.4433,11.8682,10.4242,0.00000,210.782,79.8523,207.810,302.940,301.732
2022-05-08,10:00,128.4165,0.298171-307,31.8933,11.8665,10.1920,0.00000,333.765,77.6242,333.070,303.215,301.806
2022-05-08,10:30,128.4374,0.298171-307,33.2067,11.8644,10.0204,0.00000,355.558,74.8781,352.549,303.741,301.892
2022-05-08,11:00,128.4582,0.298171-307,34.7000,11.8650,10.4970,0.200000E-03,540.111,69.4935,587.975,304.447,301.964
2022-05-08,11:30,128.4790,0.298171-307,36.0000,11.8640,9.08630,0.00000,436.418,71.1177,476.627,304.169,301.986
2022-05-08,12:00,128.4999,0.298171-307,36.2733,11.8658,9.00658,0.00000,540.599,69.4019,594.642,304.473,302.017
2022-05-08,12:30,128.5207,0.298171-307,36.4400,11.8638,8.38268,0.00000,496.451,68.7329,531.429,304.574,302.019
2022-05-08,13:00,128.5415,0.298171-307,36.6900,11.8650,7.54389,0.00000,432.403,66.8162,466.500,304.794,301.953
2022-05-08,13:30,128.5624,0.298171-307,36.6200,11.8629,7.51443,0.00000,477.541,65.2852,511.376,305.252,301.925
2022-05-08,14:00,128.5832,0.298171-307,37.1200,11.8649,6.82815,0.00000,493.223,63.9718,527.462,305.617,301.909
2022-05-08,14:30,128.6040,0.298171-307,37.5567,11.8637,7.94769,0.00000,513.298,65.2664,535.015,305.717,301.966
2022-05-08,15:00,128.6249,0.298171-307,37.5800,11.8660,6.36023,0.00000,549.047,69.1432,561.148,305.679,301.949
2022-05-08,15:30,128.6457,0.298171-307,37.0800,11.8657,5.86285,0.00000,613.860,67.8454,610.661,305.882,301.917
2022-05-08,16:00,128.6665,0.298171-307,37.0000,11.8659,5.68262,0.00000,564.853,68.2555,550.982,306.107,301.908
2022-05-08,16:30,128.6873,0.298171-307,37.4367,11.8642,5.12978,0.00000,540.501,69.7139,513.083,305.657,301.900
2022-05-08,17:00,128.7082,0.298171-307,37.6333,11.8658,4.59600,0.00000,392.254,70.9225,344.451,305.469,301.881
2022-05-08,17:30,128.7290,0.298171-307,36.4500,11.8642,4.12982,0.00000,346.191,72.9507,248.997,305.391,301.893
2022-05-08,18:00,128.7498,0.298171-307,35.3133,11.8713,3.23211,0.00000,171.336,73.3567,103.627,305.194,301.908
2022-05-08,18:30,128.7707,0.298171-307,34.3500,11.8666,3.54925,0.00000,131.243,72.6719,45.8463,304.884,301.914
2022-05-08,19:00,128.7915,0.298171-307,33.7667,11.8657,2.33093,0.00000,64.3867,72.2060,15.2488,304.265,301.893
2022-05-08,19:30,128.8123,0.298171-307,32.9100,11.8656,-0.329277,0.00000,10.6506,74.4071,-29.9320,303.748,301.892
2022-05-08,20:00,128.8332,0.298171-307,31.8833,11.8679,-2.07444,0.00000,-0.597803,75.4591,-35.7675,303.445,301.902
2022-05-08,20:30,128.8540,0.298171-307,31.1200,11.8660,-1.73650,0.00000,-0.710346,74.1092,-33.1540,303.456,301.892
2022-05-08,21:00,128.8748,0.298171-307,30.7933,11.8672,-1.78156,0.00000,-0.752716,72.8299,-31.7813,303.551,301.863
2022-05-08,21:30,128.8956,0.298171-307,30.7333,11.8694,-1.37950,0.00000,-0.717629,72.2210,-29.6925,303.673,301.840
2022-05-08,22:00,128.9165,0.298171-307,30.7400,11.8663,-1.44362,0.00000,-0.773900,71.5014,-27.4017,303.759,301.840
2022-05-08,22:30,128.9373,0.298171-307,30.6533,11.8670,-1.34657,0.00000,-0.763308,79.8095,-26.3191,303.043,301.838
2022-05-08,23:00,128.9581,0.298171-307,30.0600,11.8685,-1.20966,0.00000,-0.741461,84.6564,-32.8775,302.160,301.838
2022-05-08,23:30,128.9790,0.298171-307,29.5900,11.8694,-1.18019,0.00000,-0.736827,83.5073,-37.2731,302.058,301.857
2022-05-09,00:00,129.0000,0.298171-307,29.2867,11.8678,-1.06062,0.00000,-0.729545,86.8261,-40.7760,301.739,301.851
2022-05-09,00:30,129.0208,0.298171-307,29.0100,11.8689,-0.835322,0.00000,-0.696444,90.8894,-42.7650,301.417,301.818
2022-05-09,01:00,129.0416,0.298171-307,28.6700,11.8690,-0.760802,0.00000,-0.677907,93.1861,-43.8198,301.092,301.791
2022-05-09,01:30,129.0624,0.298171-307,28.3200,11.8690,-0.644688,0.00000,-0.636200,94.7708,-37.0789,300.914,301.750
2022-05-09,02:00,129.0833,0.298171-307,28.0300,11.8664,-0.651621,0.00000,-0.648116,93.9682,-37.0098,300.734,301.790
2022-05-09,02:30,129.1041,0.298171-307,28.0000,11.8729,-0.506046,0.00000,-0.579266,94.5850,-41.3309,300.734,301.789
2022-05-09,03:00,129.1249,0.298171-307,27.8600,11.8708,-0.473118,0.00000,-0.556096,94.5897,-42.2991,300.618,301.767
2022-05-09,03:30,129.1458,0.298171-307,27.8000,11.8691,-0.440190,0.00000,-0.562716,92.9655,-29.4302,300.554,301.787
2022-05-09,04:00,129.1666,0.298171-307,27.8000,11.8687,-0.523376,0.00000,-0.556096,89.8145,-36.2689,300.611,301.754
2022-05-09,04:30,129.1874,0.298171-307,27.8000,11.8694,-0.421127,0.00000,-0.561392,89.6285,-40.5199,300.510,301.704
2022-05-09,05:00,129.2083,0.298171-307,27.7167,11.8675,-0.414195,0.00000,-0.538221,91.5981,-45.3376,300.407,301.715
2022-05-09,05:30,129.2291,0.298171-307,27.5000,11.8695,-0.403797,0.00000,-0.529615,93.2801,-43.4143,300.420,301.715
2022-05-09,06:00,129.2499,0.298171-307,27.5000,11.8691,-0.329276,0.00000,-0.546166,92.7992,-44.6702,300.462,301.708
2022-05-09,06:30,129.2707,0.298171-307,27.5000,11.8705,-0.360471,0.00000,-0.546827,93.6389,-45.1935,300.232,301.686
2022-05-09,07:00,129.2916,0.298171-307,27.2500,11.8688,-0.233960,0.00000,-0.468709,93.9178,-41.6974,300.277,301.666
2022-05-09,07:30,129.3124,0.298171-307,27.4000,11.8679,6.69297,0.00000,4.04692,93.1233,-24.7395,300.468,301.624
2022-05-09,08:00,129.3332,0.298171-307,27.5100,11.8690,11.0637,0.00000,23.0416,92.8118,-9.19330,300.476,301.608
