,ST (K),SST (K),AT (K),SWH (m),SDLR (W/m2),SDSR (W/m2),SNLR (W/m2),SNSR (W/m2),LE (W/m2),H (W/m2)
2022-02-09 15:00:00,300.74274,302.34576,299.48022,0.5731081,-423.37512,0.0004272461,40.35594,-0.0,57.084915,9.997604
2022-02-09 16:00:00,300.61835,302.34576,299.7393,0.5743648,-413.92102,0.0004272461,48.221504,-0.0,52.190033,9.585617
2022-02-09 17:00:00,300.48563,302.34576,299.50336,0.5783442,-414.09805,0.0004272461,47.241608,-0.0,44.031876,7.7934723
2022-02-09 18:00:00,300.3799,302.34576,299.60254,0.5875076,-419.1927,0.0004272461,42.319035,-0.0,41.26747,7.412384
2022-02-09 19:00:00,300.26715,302.34576,299.8492,0.60661983,-409.80255,0.0004272461,52.36874,-0.0,58.623016,6.9488983
2022-02-09 20:00:00,300.2227,302.34576,299.6327,0.6275648,-405.4898,0.0004272461,56.21574,-0.0,66.168,7.5874786
2022-02-09 21:00:00,300.2678,302.34576,299.43106,0.64772415,-404.42514,0.0004272461,56.040874,-0.0,67.46706,8.030365
2022-02-09 22:00:00,300.19885,302.3191,299.48602,0.6554214,-406.64545,0.0004272461,53.318943,-0.0,66.73958,7.711075
2022-02-09 23:00:00,300.05127,302.3191,299.44925,0.70914507,-409.35748,0.0004272461,50.580513,-0.0,65.15991,7.3917847
2022-02-10 00:00:00,300.3767,302.3191,299.69632,0.71469545,-405.6029,-6.004883,53.72476,-5.4691772,60.50406,7.0106964
2022-02-10 01:00:00,301.0733,302.3191,299.74756,0.71469545,-410.7836,-119.6225,52.64588,-108.07074,77.66214,8.771942
2022-02-10 02:00:00,301.83694,302.3191,299.74838,0.71108246,-410.77377,-341.97006,57.92478,-312.05505,119.31546,18.906845
2022-02-10 03:00:00,302.04575,302.3191,300.94043,0.70689344,-412.74817,-521.84656,61.187805,-481.59924,143.55086,27.424698
2022-02-10 04:00:00,301.94974,302.3191,300.89993,0.7033328,-420.1516,-622.536,58.17553,-578.43475,147.51042,29.783325
2022-02-10 05:00:00,302.06638,302.3191,301.11148,0.69951034,-426.87152,-608.62366,53.972206,-567.80896,142.26219,27.311401
2022-02-10 06:00:00,302.4195,302.3191,301.0615,0.695845,-434.87494,-538.6281,47.17232,-499.60062,140.90076,24.932175
2022-02-10 07:00:00,302.54388,302.3191,301.08502,0.6959498,-436.8223,-340.35196,37.574623,-314.80527,134.10403,18.875946
2022-02-10 08:00:00,302.01028,302.3191,301.02264,0.7063699,-437.9312,-234.84155,34.42048,-217.25095,117.89168,11.738251
2022-02-10 09:00:00,301.5708,302.3191,300.8053,0.72919977,-435.62732,-129.71481,33.8431,-119.556,112.34206,8.401154
2022-02-10 10:00:00,301.46835,302.3191,300.39667,0.75684696,-431.82355,-104.27554,36.294487,-95.53854,116.47829,9.122131
2022-02-10 11:00:00,301.24023,302.3191,300.2591,0.7895733,-433.45865,-41.820038,33.25912,-38.47168,107.92523,8.359955
2022-02-10 12:00:00,300.97925,302.3191,300.288,0.8246036,-431.7498,-2.8187256,33.437283,-2.562683,100.76477,7.803772
2022-02-10 13:00:00,300.87485,302.3191,300.40823,0.85293156,-430.15402,0.0004272461,34.26211,-0.0,94.00961,7.505081
2022-02-10 14:00:00,300.80203,302.3191,300.07233,0.88230675,-418.67142,0.0004272461,44.473484,-0.0,88.80295,6.835602
2022-02-10 15:00:00,300.62546,302.3191,299.95044,0.95320517,-416.8888,0.0004272461,45.46988,-0.0,87.23367,7.443283
2022-02-10 16:00:00,300.54877,302.3191,299.82523,1.0268264,-417.30188,0.0004272461,44.69454,-0.0,86.298355,8.390854
2022-02-10 17:00:00,300.52298,302.3191,299.5381,1.0661504,-412.9326,0.0004272461,48.402966,-0.0,80.98776,9.039734
2022-02-10 18:00:00,300.4083,302.3191,299.5166,1.0510178,-417.67316,0.0004272461,43.483692,-0.0,76.46701,9.286926
2022-02-10 19:00:00,300.33224,302.3191,299.27365,1.0123744,-419.92297,0.0004272461,42.137573,-0.0,66.39664,7.731674
2022-02-10 20:00:00,300.3232,302.3191,299.17322,0.9795433,-416.65274,0.0004272461,44.872704,-0.0,63.954376,7.772873
2022-02-10 21:00:00,300.33224,302.3191,299.11044,0.9240394,-420.51062,0.0004272461,40.953117,-0.0,59.8909,7.2681885
2022-02-10 22:00:00,300.37607,302.49316,299.27612,0.92817605,-424.61926,0.0004272461,36.898262,-0.0,56.399002,6.9797974
2022-02-10 23:00:00,300.2723,302.49316,299.28726,0.95200086,-422.10144,0.0004272461,38.917442,-0.0,54.76738,6.639908
2022-02-11 00:00:00,300.4534,302.49316,299.43436,0.9668717,-419.87625,-3.2524414,40.47142,-2.9689941,52.470627,6.1970215
2022-02-11 01:00:00,300.87485,302.49316,299.34058,0.9368158,-423.2202,-46.590942,39.02632,-43.065796,59.15303,5.9395294
2022-02-11 02:00:00,301.10748,302.49316,299.96036,0.89482135,-424.60205,-135.75351,39.636692,-125.40021,78.25452,7.288788
2022-02-11 03:00:00,301.44965,302.49316,300.08926,0.8642942,-424.3709,-241.28061,41.494205,-222.50134,107.22893,9.698914
2022-02-11 04:00:00,301.15515,302.49316,300.12933,0.8517796,-427.47638,-248.7539,39.379345,-230.3457,111.94714,10.409592
2022-02-11 05:00:00,301.43033,302.49316,300.4066,0.8549737,-430.73184,-279.99832,36.96755,-258.801,117.80853,11.42926
2022-02-11 06:00:00,301.88013,302.49316,300.53592,0.8771753,-429.8934,-470.50095,41.89012,-433.93936,148.22751,21.934952
2022-02-11 07:00:00,301.31046,302.49316,300.5392,0.91498077,-434.75198,-178.69165,34.110344,-164.46567,93.780975,5.527542
2022-02-11 08:00:00,301.20285,302.49316,300.25824,0.95278627,-434.63397,-139.27328,32.751026,-128.46292,85.84108,6.1043243
2022-02-11 09:00:00,301.0366,302.49316,300.50824,0.93220794,-433.10706,-128.74728,33.724323,-118.77469,81.20601,6.114624
2022-02-11 10:00:00,301.17062,302.49316,300.13016,0.86387527,-431.93912,-97.21927,34.11364,-89.631836,77.96353,5.331848
2022-02-11 11:00:00,301.07846,302.49316,300.33676,0.8720961,-428.7353,-55.849182,36.489147,-51.33203,71.19798,5.1567535
2022-02-11 12:00:00,300.6377,302.49316,300.2636,0.82837373,-422.3547,-6.8723145,41.124683,-6.3129883,55.972916,5.2494507
2022-02-11 13:00:00,300.4083,302.49316,300.67432,0.79428595,-416.44376,0.0004272461,44.899097,-0.0,47.409454,4.5696716
2022-02-11 14:00:00,300.3606,302.49316,300.22644,0.7618214,-411.745,0.0004272461,48.323784,-0.0,41.527283,3.879593
2022-02-11 15:00:00,300.3432,302.49316,299.8682,0.7318702,-418.9591,0.0004272461,41.576687,-0.0,50.496048,4.528473
2022-02-11 16:00:00,300.23236,302.49316,299.88266,0.7069458,-414.38083,0.0004272461,45.525967,-0.0,60.857407,5.0640564
2022-02-11 17:00:00,300.14084,302.49316,299.55707,0.6868911,-415.4037,0.0004272461,44.212837,-0.0,68.620636,5.311249
2022-02-11 18:00:00,300.0081,302.49316,299.81036,0.67154896,-409.69928,0.0004272461,49.01004,-0.0,75.604416,5.6202393
2022-02-11 19:00:00,299.91467,302.49316,299.64716,0.65981984,-405.41357,0.0004272461,53.37173,-0.0,52.460236,5.527542
2022-02-11 20:00:00,299.80704,302.49316,299.21042,0.6544266,-407.22818,0.0004272461,51.55381,-0.0,51.909424,6.6502075
2022-02-11 21:00:00,300.0081,302.49316,299.0468,0.65008044,-408.95917,0.0004272461,50.085617,-0.0,49.24893,7.8140717
2022-02-11 22:00:00,300.14795,302.6045,298.62494,0.65243673,-409.18045,0.0004272461,49.93055,-0.0,51.223526,8.215759
2022-02-11 23:00:00,300.28003,302.6045,298.62537,0.6537982,-407.3585,0.0004272461,51.46473,-0.0,51.400192,8.977936
2022-02-12 00:00:00,300.46304,302.6045,298.5419,0.64463484,-419.49512,-5.3376465,40.431828,-4.844116,55.224655,9.81221
2022-02-12 01:00:00,301.0108,302.6045,298.54395,0.6291356,-424.48648,-93.2157,38.02333,-84.35019,73.21414,14.323486
2022-02-12 02:00:00,301.67133,302.6045,299.7236,0.6156261,-426.3183,-238.69498,40.006214,-218.93857,100.99341,19.71022
2022-02-12 03:00:00,302.68692,302.6045,300.5041,0.6091856,-420.7147,-451.10037,50.088917,-416.09424,137.3673,26.08574
2022-02-12 04:00:00,303.77856,302.6045,300.84827,0.6069341,-414.90454,-683.4735,61.73549,-635.7829,168.06686,36.406036
2022-02-12 05:00:00,304.22903,302.6045,301.7482,0.6079813,-419.42383,-851.0557,63.99552,-794.59186,190.55634,44.408905
2022-02-12 06:00:00,304.24,302.6045,302.02792,0.6137935,-419.14105,-840.2795,66.889015,-788.4977,190.23416,40.8658
2022-02-12 07:00:00,304.45264,302.6045,302.27997,0.6245277,-425.70114,-785.5976,60.7259,-734.8998,204.20174,37.065216
2022-02-12 08:00:00,304.23676,302.6045,302.11304,0.6380372,-425.19217,-614.96265,59.109238,-573.5594,180.89127,28.00148
2022-02-12 09:00:00,303.7122,302.6045,302.10104,0.65652096,-421.64166,-532.93976,60.752296,-495.06903,159.16046,22.851639
2022-02-12 10:00:00,302.64893,302.6045,301.75647,0.65955806,-423.90866,-349.09308,55.278736,-319.61813,121.7681,12.2326355
2022-02-12 11:00:00,302.183,302.6045,301.85107,0.665632,-423.1194,-137.30487,50.946735,-122.931244,81.382675,3.3336945
2022-02-12 12:00:00,301.37943,302.6045,301.56888,0.66662693,-421.86542,-11.19281,47.52535,-10.000763,57.26158,1.6548462
2022-02-12 13:00:00,301.11264,302.6045,301.5387,0.66343284,-418.17474,0.0004272461,47.845383,-0.0,53.468307,1.4179535
2022-02-12 14:00:00,300.93347,302.6045,301.21643,0.66249025,-418.50177,0.0004272461,46.27821,-0.0,54.996017,1.6445465
2022-02-12 15:00:00,300.87225,302.6045,300.93793,0.6594533,-420.55978,0.0004272461,43.605766,-0.0,66.27193,2.0565338
2022-02-12 16:00:00,300.9006,302.6045,300.84207,0.6550549,-415.54138,0.0004272461,47.792595,-0.0,85.73715,2.7569122
2022-02-12 17:00:00,300.9741,302.6045,300.66193,0.65285563,-415.35696,0.0004272461,47.555042,-0.0,100.61928,4.1782837
2022-02-12 18:00:00,300.84906,302.6045,300.52765,0.6479336,-417.53302,0.0004272461,45.291714,-0.0,106.65733,5.208252
2022-02-12 19:00:00,300.7144,302.6045,300.2033,0.6383513,-420.38275,0.0004272461,43.64866,-0.0,121.9032,6.2691193
2022-02-12 20:00:00,300.37347,302.6045,299.71988,0.6248419,-410.52542,0.0004272461,51.93653,-0.0,118.328156,7.6492767
2022-02-12 21:00:00,300.24072,302.6045,299.5319,0.608819,-408.31006,0.0004272461,53.00551,-0.0,108.1019,8.720444
2022-02-12 22:00:00,300.36447,302.64987,299.35504,0.597247,-406.80527,0.0004272461,53.836933,-0.0,100.04768,8.442352
2022-02-12 23:00:00,300.42053,302.64987,299.5108,0.67332923,-412.4236,0.0004272461,48.37657,-0.0,97.73015,8.411453
2022-02-13 00:00:00,300.67056,302.64987,299.45834,0.66081476,-406.2963,-7.18927,54.067886,-6.4692383,100.8687,9.091232
2022-02-13 01:00:00,301.62302,302.64987,299.64136,0.65107536,-404.04648,-152.3516,60.138622,-135.24469,116.54065,13.581909
2022-02-13 02:00:00,302.55032,302.64987,301.04495,0.6423832,-409.48535,-378.6193,60.96345,-345.40137,149.46422,21.35817
2022-02-13 03:00:00,303.49826,302.64987,301.92917,0.6331152,-412.65228,-611.52625,64.15059,-566.5276,175.75735,30.5764
2022-02-13 04:00:00,304.2967,302.64987,302.24402,0.6236899,-418.19934,-803.1799,65.08099,-748.9321,195.13943,40.50531
2022-02-13 05:00:00,304.79932,302.64987,302.89767,0.6142647,-426.67728,-820.2784,60.01325,-766.60535,187.60486,38.671967
2022-02-13 06:00:00,304.77097,302.64987,302.92535,0.6053108,-429.7311,-810.2195,58.27451,-758.0891,194.99394,38.51747
2022-02-13 07:00:00,304.40625,302.64987,303.55545,0.5957285,-434.13974,-643.93835,52.86034,-600.9052,177.72154,25.158768
2022-02-13 08:00:00,303.55948,302.64987,303.5418,0.5855179,-437.8968,-488.96735,44.862804,-455.691,170.96638,19.772018
2022-02-13 09:00:00,302.94598,302.64987,303.19598,0.5756215,-431.50146,-443.81055,48.231403,-411.43762,173.24236,19.833817
2022-02-13 10:00:00,302.55225,302.64987,301.89984,0.5631069,-433.72913,-271.69095,42.83043,-250.00345,120.843155,9.029434
2022-02-13 11:00:00,301.80603,302.64987,300.90033,0.55399585,-434.5897,-94.46683,35.61153,-86.03781,75.97856,1.2222595
2022-02-13 12:00:00,301.23572,302.64987,300.68796,0.54467535,-430.95068,-5.621216,35.00116,-5.2191467,66.40703,3.683899
2022-02-13 13:00:00,301.15903,302.64987,300.6111,0.5362451,-436.06497,0.0004272461,28.976612,-0.0,68.21533,4.8580627
2022-02-13 14:00:00,301.07397,302.64987,300.3376,0.52849543,-429.38934,0.0004272461,35.067146,-0.0,63.673782,4.713867
2022-02-13 15:00:00,300.9148,302.64987,300.27603,0.5218978,-430.02863,0.0004272461,34.3248,-0.0,59.662262,4.909561
2022-02-13 16:00:00,300.92383,302.64987,300.2938,0.51697576,-433.1636,0.0004272461,31.124466,-0.0,64.01674,5.1258545
2022-02-13 17:00:00,300.74146,302.64987,300.08514,0.5113207,-431.84076,0.0004272461,31.936096,-0.0,70.67836,5.58934
2022-02-13 18:00:00,300.67313,302.64987,300.06943,0.5037805,-431.7547,0.0004272461,31.82062,-0.0,71.42662,6.1970215
2022-02-13 19:00:00,300.8181,302.64987,299.8798,0.49582148,-428.69104,0.0004272461,35.71051,-0.0,48.407135,4.8992615
2022-02-13 20:00:00,300.7524,302.64987,299.56122,0.48807192,-428.68365,0.0004272461,35.743504,-0.0,49.539932,5.692337
2022-02-13 21:00:00,300.72534,302.64987,299.49344,0.47995567,-430.42203,0.0004272461,33.899185,-0.0,53.65538,6.732605
2022-02-13 22:00:00,300.9902,302.64304,299.37238,0.4735675,-433.1267,0.0004272461,31.164057,-0.0,63.258087,8.18486
2022-02-13 23:00:00,300.76013,302.64304,299.3224,0.46738875,-431.29736,0.0004272461,32.07467,-0.0,75.12637,8.308456
2022-02-14 00:00:00,300.97086,302.64304,299.3848,0.4606341,-423.91605,-5.154114,38.610603,-4.687866,79.9485,8.977936
2022-02-14 01:00:00,301.63266,302.64304,299.53973,0.4540888,-420.53027,-107.59515,44.11056,-96.913635,103.685074,11.285065
2022-02-14 02:00:00,302.31253,302.64304,300.83878,0.4486431,-424.90204,-258.52927,43.388012,-236.92432,129.1572,15.374054
2022-02-14 03:00:00,303.36227,302.64304,301.47507,0.44413996,-429.36722,-474.33768,44.06437,-438.00217,157.26901,25.364761
2022-02-14 04:00:00,304.37338,302.64304,301.64078,0.4398986,-427.86487,-622.68616,50.501328,-580.6537,165.91562,32.67755
2022-02-14 05:00:00,304.81866,302.64304,302.0556,0.43502903,-436.99686,-687.47705,45.28512,-640.8145,169.57379,36.27214
2022-02-14 06:00:00,305.17566,302.64304,302.149,0.43063056,-437.47388,-663.7226,46.509163,-617.719,157.34177,32.05957
2022-02-14 07:00:00,304.69043,302.64304,302.6002,0.4251325,-433.17834,-771.1014,56.73043,-721.8832,187.15796,37.003418
2022-02-14 08:00:00,304.12527,302.64304,302.5039,0.4205246,-435.44043,-575.244,49.673203,-534.52515,172.55646,24.849777
2022-02-14 09:00:00,303.5305,302.64304,302.501,0.41753995,-435.54126,-387.16022,45.492973,-360.59003,126.41356,12.8815155
2022-02-14 10:00:00,302.33896,302.64304,301.70728,0.40884793,-437.88696,-255.44318,39.323257,-233.93973,113.77623,8.030365
2022-02-14 11:00:00,302.03543,302.64304,300.74786,0.44942856,-434.39545,-74.59915,36.34398,-68.50522,82.84802,3.6324005
2022-02-14 12:00:00,301.4632,302.64304,300.50824,0.45230854,-432.51694,-4.003113,34.641533,-3.7190247,61.969406,4.7344666
2022-02-14 13:00:00,301.37943,302.64304,300.0314,0.4509995,-436.41168,0.0004272461,29.174572,-0.0,70.81346,6.382416
2022-02-14 14:00:00,301.1906,302.64304,299.73434,0.44869554,-430.59662,0.0004272461,34.13344,-0.0,68.319244,7.8861694
2022-02-14 15:00:00,301.13712,302.64304,299.67276,0.44581556,-435.2929,0.0004272461,29.296646,-0.0,67.34235,8.3702545
2022-02-14 16:00:00,300.93607,302.64304,299.32156,0.44194078,-434.98557,0.0004272461,29.299946,-0.0,63.091797,8.3702545
2022-02-14 17:00:00,300.8774,302.64304,299.0567,0.43801367,-430.5548,0.0004272461,33.100754,-0.0,64.307724,9.070633
2022-02-14 18:00:00,300.82394,302.64304,298.9741,0.43450534,-428.4673,0.0004272461,34.724014,-0.0,65.24306,9.791611
2022-02-14 19:00:00,300.7569,302.64304,298.85425,0.43256795,-438.16727,0.0004272461,26.162298,-0.0,70.03403,10.275696
2022-02-14 20:00:00,300.7595,302.64304,298.67657,0.4290073,-438.53363,0.0004272461,25.413355,-0.0,68.99477,10.5125885
2022-02-14 21:00:00,300.69183,302.64304,298.83072,0.42654634,-437.69272,0.0004272461,26.01053,-0.0,71.72801,11.501358
2022-02-14 22:00:00,300.89932,302.60226,298.67203,0.43241084,-439.6032,0.0004272461,23.862677,-0.0,75.04323,12.860916
2022-02-14 23:00:00,300.86774,302.60226,298.63858,0.43539548,-438.24103,0.0004272461,25.109818,-0.0,81.621704,14.488281
2022-02-15 00:00:00,300.93283,302.60226,298.7431,0.4400034,-439.07455,-0.5667114,24.14312,-0.5312805,90.71518,15.703644
2022-02-15 01:00:00,301.08426,302.60226,298.63443,0.4439305,-438.01727,-14.662598,25.495836,-13.563538,83.82492,14.416183
2022-02-15 02:00:00,301.39166,302.60226,299.34387,0.44686282,-437.22552,-50.210815,27.346752,-46.34729,79.55359,12.860916
2022-02-15 03:00:00,301.8305,302.60226,299.70667,0.44633925,-435.91006,-80.53778,28.64998,-74.34943,79.01318,10.78038
2022-02-15 04:00:00,302.6476,302.60226,299.6356,0.44215024,-436.542,-103.22461,28.488314,-94.53845,78.160995,9.977005
2022-02-15 05:00:00,303.79404,302.60226,300.3727,0.43853724,-437.92383,-203.18008,29.37583,-186.40485,85.69559,11.635254
2022-02-15 06:00:00,304.19485,302.60226,300.89413,0.4359715,-439.07703,-312.59396,31.731539,-289.38147,105.62848,16.115631
2022-02-15 07:00:00,304.22388,302.60226,301.2788,0.43607616,-435.02737,-658.2511,47.258106,-615.7189,174.18808,21.708359
2022-02-15 08:00:00,303.25403,302.60226,302.14444,0.44047463,-432.35956,-564.10077,48.90776,-524.93066,159.58655,18.711151
2022-02-15 09:00:00,302.19138,302.60226,302.44565,0.44089353,-434.81592,-418.55478,43.34842,-386.52948,144.87071,11.202667
2022-02-15 10:00:00,302.21265,302.60226,301.70273,0.43550026,-434.45938,-197.87537,38.316967,-182.93582,96.82599,1.6857452
2022-02-15 11:00:00,301.7564,302.60226,301.20773,0.43565726,-434.95605,-97.81979,34.07075,-89.100555,79.761444,1.6136475
2022-02-15 12:00:00,301.15643,302.60226,300.74786,0.43937504,-425.3766,-8.757324,40.646282,-8.03186,72.78804,3.4881897
2022-02-15 13:00:00,301.00436,302.60226,300.61978,0.44408762,-424.57993,0.0004272461,40.042507,-0.0,74.648315,4.7962646
2022-02-15 14:00:00,300.92703,302.60226,300.2537,0.44728172,-425.03235,0.0004272461,39.013123,-0.0,73.41159,5.167053
2022-02-15 15:00:00,300.83554,302.60226,300.1409,0.4494809,-420.159,0.0004272461,43.067978,-0.0,65.63797,5.0331573
2022-02-15 16:00:00,300.8336,302.60226,300.1,0.4500569,-421.89,0.0004272461,40.972916,-0.0,61.158783,4.693268
2022-02-15 17:00:00,300.7769,302.60226,299.82812,0.45079005,-422.4752,0.0004272461,40.141487,-0.0,58.924393,4.6108704
2022-02-15 18:00:00,300.62546,302.60226,299.7777,0.45178485,-422.25143,0.0004272461,40.148087,-0.0,59.215378,4.8580627
2022-02-15 19:00:00,300.61966,302.60226,299.736,0.45440292,-424.81598,0.0004272461,37.591118,-0.0,62.343536,7.381485
2022-02-15 20:00:00,300.61322,302.60226,300.01862,0.4600581,-429.46558,0.0004272461,33.11065,-0.0,53.35399,6.6811066
2022-02-15 21:00:00,300.66153,302.60226,299.6393,0.46948326,-431.349,0.0004272461,31.38511,-0.0,43.345978,5.3524475
2022-02-15 22:00:00,300.4959,302.58694,299.55502,0.46068645,-427.79602,0.0004272461,34.450172,-0.0,37.5885,4.528473
2022-02-15 23:00:00,300.34192,302.58694,299.29965,0.46304274,-421.5138,0.0004272461,39.574005,-0.0,43.148514,4.95076
2022-02-16 00:00:00,300.71503,302.58694,299.53064,0.46152425,-419.24924,-7.2559814,41.553593,-6.5004883,55.806625,6.24852
2022-02-16 01:00:00,301.65588,302.58694,299.56122,0.46356642,-416.16592,-120.50662,48.7098,-108.180145,80.9254,8.957336
2022-02-16 02:00:00,302.23907,302.58694,300.78836,0.46487546,-421.17694,-282.78415,47.399975,-258.87912,109.49451,13.581909
2022-02-16 03:00:00,303.07294,302.58694,301.7577,0.46571326,-425.29544,-564.0007,48.686707,-521.5867,169.58418,27.208405
2022-02-16 04:00:00,304.32956,302.58694,302.2312,0.4659227,-430.5425,-730.74884,49.25419,-679.53625,209.91763,37.013718
2022-02-16 05:00:00,304.72845,302.58694,303.4162,0.46587026,-427.4469,-914.7123,57.393593,-855.1121,243.30887,45.25348
2022-02-16 06:00:00,305.06418,302.58694,303.75543,0.46477067,-431.17444,-951.1947,56.704037,-890.63043,242.32158,43.780624
2022-02-16 07:00:00,305.09125,302.58694,304.09756,0.46377575,-430.97034,-848.31995,59.00036,-793.1699,227.43945,31.59607
2022-02-16 08:00:00,304.43976,302.58694,304.14795,0.464823,-431.01706,-721.2237,56.779922,-673.11383,210.04234,23.366623
2022-02-16 09:00:00,303.44992,302.58694,304.26282,0.4660797,-433.99713,-516.09143,49.44885,-477.72394,189.58981,13.8909
2022-02-16 10:00:00,302.261,302.58694,302.1027,0.46026754,-432.41614,-267.53726,42.945904,-246.12814,137.783,4.198883
2022-02-16 11:00:00,302.21457,302.58694,301.90768,0.4592203,-435.69617,-87.243744,34.61184,-78.95914,86.755615,1.6754456
2022-02-16 12:00:00,301.6475,302.58694,301.83414,0.45953453,-434.77658,-7.87323,33.826603,-7.1567993,57.698074,1.953537
2022-02-16 13:00:00,301.52893,302.58694,301.91843,0.45942974,-436.55673,0.0004272461,31.490688,-0.0,51.88864,1.6857452
2022-02-16 14:00:00,301.33432,302.58694,301.15155,0.45764947,-435.37653,0.0004272461,31.9163,-0.0,52.054916,1.1501617
2022-02-16 15:00:00,301.11908,302.58694,300.52808,0.45461237,-435.90515,0.0004272461,31.028786,-0.0,52.97986,3.7559967
2022-02-16 16:00:00,301.00696,302.58694,299.91614,0.45141828,-432.01044,0.0004272461,34.17633,-0.0,51.556076,5.0949554
2022-02-16 17:00:00,300.7756,302.58694,299.44055,0.449062,-428.68365,0.0004272461,36.739895,-0.0,47.56534,6.7223053
2022-02-16 18:00:00,300.69955,302.58694,299.1885,0.44707227,-423.19562,0.0004272461,40.98941,-0.0,38.7005,5.826233
